frontal_theta,frontal_alpha,frontal_beta,frontal_delta,frontal_gamma,parietal_theta,parietal_alpha,parietal_beta,global_alpha,global_beta,global_theta,roi_ab_ratio,theta_beta_ratio,global_ab_ratio,roi_alpha_rel,roi_beta_rel,global_alpha_rel,global_beta_rel,subject,session,task,workload,epoch,filename,ica_components_removed,resting_type
7.982002692419851e-11,1.1529829722215848e-11,8.665924172180383e-12,2.943265700229557e-10,3.570624987190335e-12,1.2921182612438565e-10,2.7697247415220785e-11,1.8532574418465013e-11,1.8458723019217964e-11,1.2894488563445226e-11,1.0098794086713584e-10,3.1961100587673434,9.21079221768859,1.4315203684422868,0.7616840392661766,0.23831596073382352,0.5887346809927677,0.41126531900723223,sub-11,ses-S1,Resting,Resting,0,RS_Beg_EO,9,pre_EO
8.385855904988913e-11,1.4899687443234933e-11,1.0722853469937872e-11,3.478326750539964e-10,3.3231245856557353e-12,1.4468859856084732e-10,4.464655113655328e-11,2.39082478897647e-11,2.764834331179994e-11,1.6373736792720797e-11,1.0992857598315693e-10,4.163681921208978,7.820545089512914,1.6885787075856409,0.8063397367888476,0.19366026321115246,0.6280562673584491,0.3719437326415509,sub-11,ses-S1,Resting,Resting,1,RS_Beg_EO,9,pre_EO
2.388103948560955e-11,7.74460043091086e-12,1.0499092347354359e-11,1.0361152979473792e-10,5.739143926367682e-12,4.0028276080327196e-11,3.229739329469732e-11,3.110581602254149e-11,1.8267225943962197e-11,1.9330545351005983e-11,3.080128374048854e-11,3.0762081355381032,2.2745813347976958,0.9449927879562668,0.7546739600263348,0.2453260399736652,0.48585927608977597,0.5141407239102241,sub-11,ses-S1,Resting,Resting,0,RS_End_EO,9,post_EO
1.9547536740163127e-11,8.041770825538009e-12,1.2003734163339279e-11,1.2300862770099926e-10,5.118605189247841e-12,3.933863472071458e-11,4.237738946106104e-11,3.5887298101886055e-11,2.2757035955047877e-11,2.2239547279859324e-11,2.8029435874685178e-11,3.53035054628969,1.6284546520418162,1.0232688493464615,0.7792665292051209,0.22073347079487912,0.5057503107790093,0.4942496892209907,sub-11,ses-S1,Resting,Resting,1,RS_End_EO,9,post_EO
1.4360148821178174e-11,9.357090570241352e-12,1.912965762657505e-11,1.0897393870397482e-10,1.1564430870419186e-11,2.7958428605812095e-11,4.0167328451085826e-11,3.722381159077369e-11,2.2561478233460413e-11,2.6884295039803042e-11,2.0187983014592712e-11,2.0997411054176474,0.7506746383808227,0.8392066148678043,0.6773924124656004,0.3226075875343995,0.45628729697023385,0.5437127030297662,sub-11,ses-S1,Resting,Resting,0,RS_End_Ec,7,post_EC
2.1350839241655422e-11,9.369012924949436e-12,1.4087728248993952e-11,2.0771811413506362e-10,7.2532446669709784e-12,4.217555053988776e-11,4.29601685483965e-11,3.0800630441370387e-11,2.3765222477855322e-11,2.125040061715528e-11,3.027571551232642e-11,3.049474534793388,1.5155629683004535,1.1183423270933466,0.7530543799182029,0.2469456200817971,0.5279327674237922,0.47206723257620775,sub-11,ses-S1,Resting,Resting,1,RS_End_Ec,7,post_EC
9.456779532854523e-12,8.525750619211158e-12,1.1996103561384886e-11,5.89166141119233e-11,6.5628448662042246e-12,1.9839962772378643e-11,3.850640227944109e-11,4.3350040704155625e-11,2.137460133073827e-11,2.5433505194000918e-11,1.390671520693629e-11,3.209909124442048,0.7883209314143991,0.8404111492968718,0.7624651814467531,0.23753481855324682,0.4566431526009558,0.5433568473990442,sub-11,ses-S2,Resting,Resting,0,RS_Beg_EC,5,pre_EC
6.943874787515088e-12,9.591695417309622e-12,1.0145678406930032e-11,3.1221142287362373e-11,4.590842942432933e-12,2.094545596225967e-11,3.8251092228871176e-11,3.7350281140775076e-11,2.1874294050836005e-11,2.180479386429219e-11,1.2944552433834196e-11,3.7701857573904243,0.6844170009146019,1.0031873810399845,0.7903645579313751,0.20963544206862492,0.5007955773559061,0.4992044226440939,sub-11,ses-S2,Resting,Resting,1,RS_Beg_EC,5,pre_EC
3.0101306683220285e-11,1.0788288398331106e-11,1.761966515369458e-11,9.922051800920875e-11,7.269973223975817e-12,6.252057413979911e-11,3.30464065892224e-11,4.2406409500974306e-11,2.032748190871309e-11,2.8242555588243033e-11,4.39952784503255e-11,1.8755411241338522,1.708392663575022,0.7197465486152792,0.6522393675377491,0.34776063246225075,0.4185189667598468,0.5814810332401532,sub-11,ses-S2,Resting,Resting,0,RS_Beg_EO,4,pre_EO
1.5644818711294324e-11,9.568069405943037e-12,1.7884548341022726e-11,2.2038175024987564e-11,6.989581512227789e-12,2.5692789181651223e-11,3.5072213131606244e-11,3.6979197009503374e-11,2.0498416716941555e-11,2.6067969198943006e-11,1.995109177001871e-11,1.9610343220778614,0.8747673361931642,0.7863449799446869,0.662280172659983,0.33771982734001715,0.4401977158796257,0.5598022841203744,sub-11,ses-S2,Resting,Resting,1,RS_Beg_EO,4,pre_EO
8.790050264774649e-12,6.728889229829665e-12,2.699678398554553e-11,2.501328864700406e-11,3.6488749399835814e-11,2.2333316943669376e-11,3.1393749803413045e-11,4.974593828372675e-11,1.72995437613654e-11,3.6746421541908907e-11,1.459430741287239e-11,1.162869985559084,0.3255961995132816,0.47078172609638885,0.5376513582985858,0.4623486417014143,0.3200894583765965,0.6799105416234035,sub-11,ses-S2,Resting,Resting,0,RS_End_EO,12,post_EO
6.427946279461e-12,7.541716012243542e-12,4.6583559714971716e-11,1.3176441144880039e-11,7.471527454015956e-11,1.1680218601638537e-11,3.066013308790383e-11,7.648555290079453e-11,1.744960904466938e-11,5.939869965175293e-11,8.678920131822801e-12,0.6581749715028717,0.13798744275429622,0.2937708930830849,0.3969273344575578,0.6030726655424422,0.22706562240167755,0.7729343775983224,sub-11,ses-S2,Resting,Resting,1,RS_End_EO,12,post_EO
5.4863096319771554e-12,4.173318789630004e-12,8.982669287498028e-12,4.1892748140630895e-11,6.985040648795648e-12,2.0265188559112213e-11,2.3663018905301947e-11,2.7949830085842254e-11,1.2526047410632265e-11,1.711145248678841e-11,1.1820114886463609e-11,2.6342970166157462,0.6107660714630712,0.7320271274635223,0.7248436230093271,0.2751563769906729,0.4226418373340052,0.5773581626659948,sub-11,ses-S2,Resting,Resting,0,RS_End_Ec,8,post_EC
7.884101678381595e-12,4.6539345203537494e-12,5.854745489366952e-12,1.507519741538147e-11,2.009349117241123e-12,2.1734923724887193e-11,2.4248617282528362e-11,2.4949227121028335e-11,1.305165570414287e-11,1.4038094760078972e-11,1.3820168269741138e-11,4.141703055507244,1.3466173196939544,0.9297312724557678,0.8055119112861046,0.1944880887138954,0.4817931313682841,0.5182068686317158,sub-11,ses-S2,Resting,Resting,1,RS_End_Ec,8,post_EC
1.0328613120653426e-11,9.090129527229081e-12,1.1144171467197937e-11,8.651080736418564e-12,4.928351418689776e-12,1.4561840453337926e-11,3.5669777255845896e-11,2.8477659361145263e-11,2.0481407125207716e-11,1.8572809136032504e-11,1.2142853406089638e-11,3.2007563200940785,0.9268174983716782,1.102763021748412,0.7619476294741123,0.2380523705258877,0.5244352360883173,0.4755647639116827,sub-11,ses-S3,Resting,Resting,0,RS_Beg_EC,12,pre_EC
8.533803753451486e-12,7.763533500503899e-12,1.1197805452482843e-11,1.176566683366529e-11,6.916483003384998e-12,1.5833907254135438e-11,3.382083321192724e-11,2.8655261686846277e-11,1.8930947662542477e-11,1.8679572410067172e-11,1.1662419539458896e-11,3.020309055684504,0.7620960901369581,1.0134572273367366,0.7512629038839557,0.2487370961160444,0.5033418210116479,0.49665817898835213,sub-11,ses-S3,Resting,Resting,1,RS_Beg_EC,12,pre_EC
2.885908128804218e-11,8.361794946905777e-12,2.8492732188553365e-11,1.9167969813174617e-10,2.159331835026773e-11,4.933230480249233e-11,2.1231823832873376e-11,4.9338096424915314e-11,1.3877521612320463e-11,3.742645971842277e-11,3.763331993709224e-11,0.7451663003874027,1.0128576332050034,0.3707943983141265,0.42698870601729255,0.5730112939827074,0.27049599762746956,0.7295040023725305,sub-11,ses-S3,Resting,Resting,0,RS_Beg_EO,13,pre_EO
5.423999767423386e-11,1.3481218089417795e-11,2.181544957342595e-11,1.7716560034030992e-10,2.102524872674199e-11,9.385605879714961e-11,4.2349851963555275e-11,4.0462130772632203e-11,2.585348974976243e-11,2.9806884373085775e-11,7.12183095840549e-11,1.9412779837983671,2.486311248900652,0.8673663918093676,0.6600117345220803,0.3399882654779199,0.4644864530141516,0.5355135469858484,sub-11,ses-S3,Resting,Resting,1,RS_Beg_EO,13,pre_EO
4.324725347929678e-11,1.698615715281371e-11,2.730501340524555e-11,1.50404767275388e-10,1.6292643269616613e-11,8.138638683215366e-11,4.3417864996290165e-11,5.639281854935702e-11,2.8314031942875047e-11,3.9771215609864755e-11,5.959259634480688e-11,1.5901059762142136,1.5838576175534334,0.7119227186973914,0.6139154114992493,0.3860845885007508,0.41586148190094474,0.5841385180990553,sub-11,ses-S3,Resting,Resting,0,RS_End_EO,10,post_EO
1.2162066005810133e-10,3.0236464282772485e-11,3.631915237781009e-11,3.7929585451958143e-10,2.938544458646622e-11,2.115179046930553e-10,6.550745005481216e-11,6.522259979450437e-11,4.535260104221805e-11,4.870634412782193e-11,1.6014805061593873e-10,1.8036613127247771,3.3486646051907285,0.9311436087914436,0.643323537168569,0.356676462831431,0.48217212047434205,0.5178278795256579,sub-11,ses-S3,Resting,Resting,1,RS_End_EO,10,post_EO
1.7773648471836267e-11,1.519165719848805e-11,1.9940075509920696e-11,5.395221081955869e-11,1.3831678733917625e-11,2.753635764263523e-11,4.233225571063739e-11,4.069854384399165e-11,2.6823342275123478e-11,2.8836561938808245e-11,2.1957666687892966e-11,2.1229736913270973,0.8913531176445858,0.9301851702031311,0.6797923713615873,0.3202076286384127,0.4819149916612608,0.5180850083387393,sub-11,ses-S3,Resting,Resting,0,RS_End_Ec,12,post_EC
1.8613974608990498e-11,1.7026013819365333e-11,3.8163474663581687e-11,4.119157522042536e-11,4.099423283443832e-11,3.028751834024768e-11,6.310724844781816e-11,7.517402020574938e-11,3.677511437441654e-11,5.402513703879641e-11,2.3616921922386433e-11,1.6536033210843772,0.487743183058572,0.6807037684699935,0.6231539235520113,0.37684607644798873,0.4050111514235868,0.5949888485764132,sub-11,ses-S3,Resting,Resting,1,RS_End_Ec,12,post_EC
5.093856143316276e-12,5.259734758836672e-12,6.9649384256232785e-12,1.6629713203032684e-11,2.44413802859981e-12,1.88070189044848e-11,9.929007228730507e-11,3.1918884513895985e-11,4.5558450842465985e-11,1.7659486749168722e-11,1.0970925898102785e-11,14.255699938714073,0.7313569527874809,2.5798287056451707,0.934450729627795,0.065549270372205,0.7206570251746791,0.2793429748253209,sub-12,ses-S1,Resting,Resting,0,RS_Beg_EC,4,pre_EC
9.625974458327952e-12,4.4420206569062e-12,5.667980396109668e-12,1.1051547999100482e-10,2.018162342775022e-12,2.5432581830013053e-11,1.1257090338719407e-10,3.23973295514005e-11,5.078297039845814e-11,1.7123415748377166e-11,1.6400234760478712e-11,19.86084910675756,1.698307648511793,2.965703288683567,0.9520633127212417,0.04793668727875822,0.7478379174625658,0.2521620825374342,sub-12,ses-S1,Resting,Resting,1,RS_Beg_EC,4,pre_EC
5.3381274271048804e-11,1.0963109839212229e-11,2.057100646664605e-11,4.784993664263976e-10,1.40232164633498e-11,8.233874603104566e-11,2.9106725729596416e-11,3.988125740082245e-11,1.8738945220805453e-11,2.8846828295578794e-11,6.579161931104745e-11,1.4149393116369988,2.5949763011159184,0.6496015793763183,0.5859109190938067,0.4140890809061933,0.3937930149302596,0.6062069850697405,sub-12,ses-S1,Resting,Resting,0,RS_Beg_EO,11,pre_EO
3.1218242253872615e-11,8.673818324334442e-12,1.594816668003837e-11,2.344790795143197e-10,8.264311512276879e-12,5.0513195666490075e-11,2.3653135320641295e-11,2.7923363559651818e-11,1.509352560846595e-11,2.108039391415842e-11,3.948750800213724e-11,1.4831256654877392,1.957481563880765,0.7159982716607847,0.5972817590753795,0.4027182409246205,0.4172488303078675,0.5827511696921326,sub-12,ses-S1,Resting,Resting,0,RS_End_EO,4,post_EO
1.7519711694228983e-11,5.90450475522252e-12,1.0962574902714912e-11,1.7886000728772552e-10,4.303329858091549e-12,2.997193400638431e-11,4.472403646941386e-11,2.4414357514220638e-11,2.254144691844738e-11,1.6727624593360223e-11,2.2856378399438408e-11,4.079701791441154,1.5981383798700595,1.3475581540366983,0.8031380500160636,0.19686194998393627,0.5740254620400056,0.4259745379599944,sub-12,ses-S1,Resting,Resting,1,RS_End_EO,4,post_EO
5.8525707103934416e-12,6.7197281953111076e-12,7.958612153870106e-12,6.471333769942278e-11,3.1555863744343706e-12,2.1305547315510037e-11,1.1132763695473697e-10,4.032162966957791e-11,5.155168909220791e-11,2.1828476803459166e-11,1.2475274969729126e-11,13.988322939019044,0.7353757913114863,2.361671387168824,0.9332813948519415,0.06671860514805855,0.7025289253979721,0.29747107460202793,sub-12,ses-S1,Resting,Resting,0,RS_End_Ec,4,post_EC
5.7386539392628994e-12,5.404194133590026e-12,7.0327337267871296e-12,1.4841607101908546e-11,2.7106120056326176e-12,1.9570173217432754e-11,9.521288948817955e-11,3.0697276879544466e-11,4.3893634999842675e-11,1.717468079225456e-11,1.1666447915621409e-11,13.538531840829,0.8159919260706285,2.5557176596631614,0.9312172638235954,0.06878273617640467,0.7187628221036167,0.28123717789638325,sub-12,ses-S1,Resting,Resting,1,RS_End_Ec,4,post_EC
3.1467861971412933e-12,4.999487960876398e-12,7.948936946066143e-12,7.030228973391461e-12,2.9309913415463755e-12,1.3405660851089542e-11,7.274001058043754e-11,3.110299637445396e-11,3.4031140512116884e-11,1.7872105272518067e-11,7.543446763119113e-12,9.150910502118892,0.3958750985814033,1.9041483917648225,0.9014866696153748,0.0985133303846252,0.6556649781272679,0.34433502187273207,sub-12,ses-S2,Resting,Resting,0,RS_Beg_EC,4,pre_EC
2.6687648530531527e-12,3.976743315772919e-12,6.2222410078463915e-12,5.8754025968128235e-12,2.300741094145186e-12,1.1958365050405643e-11,6.263503480302621e-11,2.3865338237108593e-11,2.911601109602433e-11,1.3783568391815907e-11,6.650022080489933e-12,10.066314487664808,0.42890734217587806,2.1123710688236708,0.9096356785165775,0.09036432148342262,0.6787015500764333,0.3212984499235667,sub-12,ses-S2,Resting,Resting,1,RS_Beg_EC,4,pre_EC
5.9918660379434756e-12,3.769796389852797e-12,1.0121812955662503e-11,2.6774967895436723e-11,3.684597615290259e-12,5.619980312415517e-12,6.526690135583824e-12,1.4848210378469035e-11,4.951322280880379e-12,1.2147411851151017e-11,5.832486441288636e-12,0.6448143395035334,0.5919755743551269,0.40760306323286644,0.39202864664844944,0.6079713533515506,0.28957244686347683,0.7104275531365232,sub-12,ses-S2,Resting,Resting,0,RS_Beg_EO,6,pre_EO
7.283344435666399e-12,5.246966103438437e-12,9.491359270030488e-12,3.226309077446232e-11,5.94451799233171e-12,1.1908851837595225e-11,1.1108687704672882e-11,1.7754558837550315e-11,7.759132503967484e-12,1.3032730513253269e-11,9.265704750778751e-12,1.170400085870651,0.767365793292008,0.5953573962169364,0.5392554550149438,0.4607445449850562,0.3731812054331554,0.6268187945668446,sub-12,ses-S2,Resting,Resting,0,RS_End_EO,10,post_EO
6.942769199694567e-12,3.1355753703790573e-12,5.822412132718233e-12,4.665885991947934e-11,2.8908754292434685e-12,9.71499154759188e-12,8.964434331889993e-12,1.5936573873589026e-11,5.633657782455173e-12,1.0157052878805715e-11,8.130864491650559e-12,1.5396426992028964,1.1924214640665238,0.5546547654793335,0.606243823072488,0.3937561769275121,0.35677037616021556,0.6432296238397845,sub-12,ses-S2,Resting,Resting,1,RS_End_EO,10,post_EO
3.409818123369377e-12,3.5843415796132692e-12,5.840343736382677e-12,7.491947466918934e-12,1.836092874081602e-12,1.708979016875331e-11,7.771244294797682e-11,3.2076902238721936e-11,3.5353527880340505e-11,1.7084583094528074e-11,9.272663285676778e-12,13.306141976518223,0.5838386021918137,2.0693234177697724,0.9300999527586559,0.06990004724134413,0.6741952984783146,0.32580470152168545,sub-12,ses-S2,Resting,Resting,0,RS_End_Ec,4,post_EC
4.448705451530359e-12,3.5283286891209967e-12,4.614844070742009e-12,8.879327978082896e-12,1.7735969876824853e-12,1.6911222601988094e-11,5.932344756479984e-11,2.2348614594075614e-11,2.7440522492983355e-11,1.2215031437884982e-11,9.78978423029796e-12,12.854919181540488,0.963999082815178,2.2464553310830158,0.9278234692749169,0.07217653072508308,0.6919717359344044,0.3080282640655957,sub-12,ses-S2,Resting,Resting,1,RS_End_Ec,4,post_EC
9.837224012318279e-12,1.0651484750352974e-11,1.3559340909485726e-11,6.99038997573305e-11,4.7641951236874524e-12,1.9932472651680644e-11,9.082964519621171e-11,3.927468081085109e-11,4.501355351286387e-11,2.458020086721374e-11,1.4163759143473575e-11,6.698677008162682,0.7254942609663599,1.8312931515911703,0.8701075523833862,0.12989244761661378,0.6468045001140182,0.3531954998859817,sub-12,ses-S3,Resting,Resting,0,RS_Beg_EC,1,pre_EC
9.480535799581364e-12,8.443848204324544e-12,1.092361282052246e-11,2.4367748968474662e-11,3.6208049299811145e-12,2.0882981099904847e-11,1.3179450921450042e-10,3.95241072502898e-11,6.130841720868563e-11,2.3180967576137032e-11,1.4367298071148571e-11,12.065102579148066,0.8678937962511861,2.6447738649096677,0.923460225900101,0.07653977409989893,0.7256345559246968,0.27436544407530317,sub-12,ses-S3,Resting,Resting,1,RS_Beg_EC,1,pre_EC
3.6958612857005816e-12,3.11915312646149e-12,1.3291252571375133e-11,1.225023804343829e-11,7.248065125494587e-12,6.683146956663137e-12,9.464454809003706e-12,2.470759551351362e-11,5.838568133265297e-12,1.8183970975148768e-11,4.9761265732559625e-12,0.7120814805210266,0.27806719237735483,0.32108322990861626,0.41591564923903235,0.5840843507609675,0.24304542109040825,0.7569545789095917,sub-12,ses-S3,Resting,Resting,0,RS_Beg_EO,9,pre_EO
1.819561878325602e-11,4.519146436250138e-12,6.16544222292241e-12,1.0918967814563515e-10,2.080073513981463e-12,2.867825832478859e-11,2.0795979755368518e-11,2.18728769471151e-11,1.149493214444373e-11,1.2897199961862136e-11,2.2688178586769976e-11,3.3729907772148833,2.95122687479039,0.8912734685385197,0.7713235515587136,0.22867644844128635,0.4712557350192464,0.5287442649807536,sub-12,ses-S3,Resting,Resting,0,RS_End_EO,5,post_EO
3.0429132339156034e-11,8.56302258590506e-12,9.037147476101747e-12,2.278328157541768e-10,3.3420674960238764e-12,5.3141802530085903e-11,2.7892230758801228e-11,2.8451079340317754e-11,1.68469689457177e-11,1.7357403989337182e-11,4.016313384955455e-11,3.0863976528612307,3.3671169381294535,0.9705926621323646,0.7552856855965019,0.2447143144034981,0.49253845342248104,0.507461546577519,sub-12,ses-S3,Resting,Resting,1,RS_End_EO,5,post_EO
3.083264845430992e-12,4.940530105341165e-12,5.162261553798476e-12,5.0356099082269285e-12,1.164191530477757e-12,1.5255598579204876e-11,9.732425373128092e-11,3.799483801344125e-11,4.45335545164582e-11,1.9233365750788236e-11,8.299979302762656e-12,18.853026472412687,0.5972701718614539,2.315432207419707,0.9496298460393645,0.05037015396063554,0.6983801997935384,0.30161980020646156,sub-12,ses-S3,Resting,Resting,0,RS_End_Ec,4,post_EC
2.3762562836352014e-12,4.429590282624015e-12,4.036944295344732e-12,4.887643118356115e-12,1.0316894919227331e-12,1.091561876539998e-11,7.211904065219638e-11,2.614075021584303e-11,3.343935472672646e-11,1.3510003975558287e-11,6.035983061534393e-12,17.864759921349826,0.588627464187559,2.4751550619247404,0.9469911091278574,0.05300889087214247,0.7122430561569985,0.28775694384300154,sub-12,ses-S3,Resting,Resting,1,RS_End_Ec,4,post_EC
5.110164978799624e-12,4.4507896970631026e-12,8.807437360211408e-12,1.7635210554779872e-11,8.470774789196337e-12,8.81707924330178e-12,1.1124311124581092e-11,1.284803784232024e-11,7.310870308856528e-12,1.0539123281115191e-11,6.6988425207291195e-12,1.2630587842539105,0.5802101984721879,0.6936886602281904,0.5581201836391175,0.4418798163608825,0.40957271340219625,0.5904272865978037,sub-13,ses-S1,Resting,Resting,0,RS_Beg_EC,3,pre_EC
5.158328019031444e-12,4.713346183719813e-12,9.879618372733809e-12,1.6306581093450914e-11,7.074567081560902e-12,8.929865216317394e-12,1.1065082405744083e-11,1.4542713536675085e-11,7.435518850301643e-12,1.1878087728708642e-11,6.774701103582566e-12,1.1199908729553734,0.5221181450963347,0.6259861873498737,0.5282998560244035,0.47170014397559645,0.3849886255000371,0.6150113744999629,sub-13,ses-S1,Resting,Resting,1,RS_Beg_EC,3,pre_EC
2.4210070749529945e-11,3.066756332837961e-12,2.0718880755151397e-12,1.3113390996120902e-10,1.0729980957694325e-12,4.4168058307489644e-11,8.379458580594424e-12,7.567238545135268e-12,5.343628724733588e-12,4.4270382767809084e-12,3.276349398865553e-11,4.044358708185052,11.68502827717203,1.207043714250235,0.8017587451944318,0.19824125480556826,0.5469052137285307,0.4530947862714693,sub-13,ses-S1,Resting,Resting,0,RS_Beg_EO,7,pre_EO
1.4059622100699296e-12,1.4413516596002253e-12,2.96203056527156e-12,5.331905316338159e-12,1.7441495220098145e-12,9.1814583951769e-12,1.101495643393062e-11,1.3865215630754115e-11,5.5443251343132524e-12,7.634824164764083e-12,4.7383177179729176e-12,3.718718018333739,0.47466161441890137,0.7261889749735412,0.7880780338823642,0.21192196611763575,0.4206891513628583,0.5793108486371418,sub-13,ses-S1,Resting,Resting,0,RS_End_EO,9,post_EO
1.518991196016798e-12,1.466709281435268e-12,1.7632585021935102e-12,5.2870129589786665e-12,7.816488961753678e-13,9.062026055276582e-12,1.0737549521631557e-11,1.0822209754971866e-11,5.4399265272336775e-12,5.645666181955663e-12,4.751720421413848e-12,6.089605981354376,0.8614682385635224,0.9635579490371645,0.8589484376663535,0.14105156233364655,0.49072040349491475,0.5092795965050854,sub-13,ses-S1,Resting,Resting,1,RS_End_EO,9,post_EO
1.4110507540515262e-12,1.8629833994546163e-12,2.6047953658198677e-12,5.664782162344528e-12,1.7407351994893212e-12,4.764544420496072e-12,1.0784190635665822e-11,8.4858839863852e-12,5.686357929259419e-12,5.125261917490724e-12,2.8482623253849027e-12,4.140129692019574,0.5417127090163543,1.1094765537452576,0.8054523796252508,0.19454762037474907,0.5259487486483052,0.4740512513516948,sub-13,ses-S1,Resting,Resting,0,RS_End_Ec,8,post_EC
1.6301706041959698e-12,2.140060184386557e-12,1.9290633512015685e-12,4.8389985937420465e-12,8.628681612156832e-13,5.782359508826937e-12,1.0470119051118005e-11,7.2562627662931975e-12,5.71008541298575e-12,4.212148814812267e-12,3.4096801347520993e-12,5.427566204394694,0.845058096811893,1.355622905084906,0.8444201166973163,0.15557988330268369,0.5754838357865449,0.424516164213455,sub-13,ses-S1,Resting,Resting,1,RS_End_Ec,8,post_EC
1.9961188920165882e-12,1.6966468408681428e-12,2.1462286750815527e-12,8.280157363543977e-12,1.1763377992902816e-12,5.184266421957881e-12,9.874058524948608e-12,7.070146804687673e-12,5.2012518483312e-12,4.2564793020556045e-12,3.3624678334199994e-12,4.600655391286957,0.9300588120884833,1.2219610338101095,0.8214494679398202,0.17855053206017968,0.5499471031293248,0.45005289687067523,sub-13,ses-S2,Resting,Resting,0,RS_Beg_EC,1,pre_EC
2.0335958023461206e-12,1.4837460306354783e-12,1.899004088662426e-12,9.44815311501847e-12,1.2846867774711175e-12,5.2524606676171335e-12,8.716911716785922e-12,6.189454922798669e-12,4.583674181842811e-12,3.7377687318636735e-12,3.4131093160336976e-12,4.590254317422627,1.0708748941022528,1.2263129451450476,0.8211172617168072,0.17888273828319273,0.5508268493067363,0.4491731506932636,sub-13,ses-S2,Resting,Resting,1,RS_Beg_EC,1,pre_EC
8.044762707495785e-11,2.07861240660818e-11,1.5415517675145728e-11,7.544192211964719e-10,2.9696335410505316e-12,2.5296495305487486e-11,6.937740499012322e-12,6.342752112897052e-12,1.485110253733774e-11,1.1527189577039152e-11,5.6811427745184834e-11,0.45004914172930865,5.218613397892092,1.288354150687297,0.3103681997925851,0.6896318002074149,0.5630047037519719,0.436995296248028,sub-13,ses-S2,Resting,Resting,0,RS_Beg_EO,6,pre_EO
1.4763147104487765e-11,3.5072230946602473e-12,2.1589146147510856e-12,8.242032846364587e-11,7.044065352351177e-13,2.4899197302195012e-11,8.819960624674407e-12,5.596603395406815e-12,5.7841106075234585e-12,3.6322098064606843e-12,1.910716861779087e-11,4.0853679735228035,6.8382264882624355,1.5924494772397633,0.8033573961202917,0.1966426038797084,0.6142644210506577,0.38573557894934235,sub-13,ses-S2,Resting,Resting,1,RS_Beg_EO,6,pre_EO
1.3757527500158338e-12,1.1723441099929864e-12,1.7611556096339214e-12,4.085192621682452e-12,8.23455533921533e-13,4.033262678743028e-12,3.711289686431544e-12,7.2157516240467765e-12,2.2604636427523682e-12,4.098839615810859e-12,2.5146855766132025e-12,2.1073036738661513,0.781164788897786,0.5514886784134853,0.6781775761376468,0.32182242386235327,0.35545775234236593,0.6445422476576341,sub-13,ses-S2,Resting,Resting,0,RS_End_EO,6,post_EO
1.413475759223804e-12,1.2128496160506195e-12,1.960498536126299e-12,3.8813156600477086e-12,7.10469714744399e-13,4.515427009849558e-12,4.7931892391109e-12,7.149848617837298e-12,2.7472808830764543e-12,4.184505714002441e-12,2.7428834380634127e-12,2.444882845248967,0.7209777172375024,0.6565365352192829,0.7097143662289832,0.2902856337710168,0.39633085130378626,0.6036691486962137,sub-13,ses-S2,Resting,Resting,1,RS_End_EO,6,post_EO
2.4785334415830975e-12,1.4883646872735947e-12,2.0325889806563424e-12,1.471709848764562e-11,1.3926599351422731e-12,5.243807729517093e-12,6.346440973116837e-12,5.862941443125698e-12,3.5703973812064124e-12,3.674168607428923e-12,3.66365099355481e-12,3.12234349074721,1.2193972638692332,0.9717565421432505,0.7574195352123019,0.2425804647876981,0.49283799565182385,0.5071620043481762,sub-13,ses-S2,Resting,Resting,0,RS_End_Ec,2,post_EC
2.4471444369669105e-12,1.8708537389494995e-12,2.053872752581421e-12,8.61563709748941e-12,7.264860554767427e-13,6.046005978408824e-12,8.493630607863458e-12,5.8455711040926444e-12,4.709186682769767e-12,3.678886331800517e-12,3.989513669013445e-12,4.135422020272771,1.1914781156189953,1.2800576745367942,0.8052740366707225,0.19472596332927752,0.5614146031621084,0.43858539683789155,sub-13,ses-S2,Resting,Resting,1,RS_End_Ec,2,post_EC
3.3980951871021062e-12,2.0929893541616507e-12,4.058234482040749e-12,2.0161165039437314e-11,3.4791578393149347e-12,5.651770789747019e-12,7.44913856032187e-12,8.155289450103385e-12,4.388481871087458e-12,5.814115182639022e-12,4.363956159664212e-12,1.8355613982600505,0.8373333778863656,0.754797889830509,0.6473361498666129,0.3526638501333871,0.43013380298936466,0.5698661970106353,sub-13,ses-S3,Resting,Resting,0,RS_Beg_EC,2,pre_EC
3.681917174796938e-12,2.2581422987751075e-12,4.7724414471109205e-12,1.185237998841944e-11,2.718713965686431e-12,4.792267932975769e-12,7.89726490011772e-12,8.935368603931605e-12,4.674909127921942e-12,6.556553085748357e-12,4.157781785445009e-12,1.6547641260006376,0.7714955155763829,0.7130132352750338,0.6233187008193888,0.3766812991806112,0.4162333486936285,0.5837666513063715,sub-13,ses-S3,Resting,Resting,1,RS_Beg_EC,2,pre_EC
1.1366933675840277e-11,3.421827468376098e-12,3.3954918735102473e-12,6.185348789907292e-11,1.5492934132179171e-12,1.8322686216092955e-11,6.390347177265638e-12,5.477928822461179e-12,4.694050200757329e-12,4.287964851632075e-12,1.434797047880571e-11,1.8820092685597625,3.3476545075895534,1.094703516277819,0.6530198528821062,0.3469801471178938,0.5226054703068677,0.47739452969313234,sub-13,ses-S3,Resting,Resting,0,RS_Beg_EO,4,pre_EO
