frontal_theta,frontal_alpha,frontal_beta,frontal_delta,frontal_gamma,parietal_theta,parietal_alpha,parietal_beta,global_alpha,global_beta,global_theta,roi_ab_ratio,theta_beta_ratio,global_ab_ratio,roi_alpha_rel,roi_beta_rel,global_alpha_rel,global_beta_rel,subject,session,task,workload,epoch,filename,ica_components_removed
2.4719214610551224e-11,8.32906034332669e-12,1.1203320370324173e-11,1.1801860652363087e-10,9.274285272570306e-12,4.299842184568198e-11,1.882450629471107e-11,2.925685465788755e-11,1.2827108608205712e-11,1.894054935070848e-11,3.255316056846441e-11,1.6802613575680847,2.20641861461255,0.6772300196100652,0.6269020567056406,0.3730979432943594,0.4037788566218917,0.5962211433781083,sub-09,ses-S1,PVT,Low-Medium,0,PVT,14
3.836618018205813e-12,1.1755329394089984e-12,1.4464343649567499e-12,2.921182917916476e-11,7.434209251370957e-13,1.3331174513041234e-11,6.578278873596566e-12,7.760498908911384e-12,3.490995482632242e-12,4.152462026651593e-12,7.905713658849565e-12,4.5479276716391235,2.652466030368777,0.8407049745972666,0.8197525167618934,0.18024748323810644,0.4567298867550499,0.54327011324495,sub-09,ses-S1,PVT,Low-Medium,1,PVT,14
2.013334475335271e-12,7.585509233952062e-13,1.8068024895965686e-12,5.9466101435548736e-12,1.3037522228445305e-12,1.095513879267576e-11,5.858056212643701e-12,7.62089516924075e-12,2.9440531902159898e-12,4.298556495158361e-12,5.8455363256240525e-12,3.242222792128051,1.1143080037402526,0.6848934505180976,0.7642745209290708,0.23572547907092925,0.40649065987377164,0.5935093401262282,sub-09,ses-S1,PVT,Low-Medium,2,PVT,14
1.4046649526204636e-12,7.934052469427288e-13,2.149153722735755e-12,2.210196048890157e-12,1.190927228699455e-12,1.042727609726614e-11,7.074184805297671e-12,8.658293427632344e-12,3.4851679148091326e-12,4.9387850248342934e-12,5.271498300325753e-12,3.2916141504725034,0.6535898003761229,0.7056731356566927,0.7669874399379776,0.23301256006202256,0.41372119951048236,0.5862788004895175,sub-09,ses-S1,PVT,Low-Medium,3,PVT,14
1.8780939813673375e-12,9.377925497159314e-13,2.130390515659668e-12,3.18801084899024e-12,1.3546200223266e-12,1.2733021571440171e-11,7.575995141591352e-12,8.403351827858694e-12,3.7827365176625405e-12,4.8188025066021076e-12,6.530205805684266e-12,3.556153243221453,0.8815726354216293,0.784995133641588,0.7805166010410692,0.21948339895893065,0.4397743830483789,0.5602256169516211,sub-09,ses-S1,PVT,Low-Medium,4,PVT,14
1.835642173400399e-12,1.050219377884712e-12,2.2822303733724804e-12,9.171315011487321e-12,1.521582425966286e-12,1.19746985491788e-11,8.43661322873198e-12,8.392043424473775e-12,4.215816742533541e-12,4.900721680987321e-12,6.1809520487339995e-12,3.6966527687847264,0.8043194038680012,0.8602440654585805,0.7870824075719881,0.21291759242801192,0.462436129447625,0.5375638705523749,sub-09,ses-S1,PVT,Low-Medium,5,PVT,14
1.916583587634021e-12,1.0759447823965544e-12,2.3190021332147086e-12,2.654468011187721e-12,1.6263910405680776e-12,1.421164863843691e-11,1.0032565130996408e-11,8.197250639482262e-12,4.91449636036792e-12,4.83825149304366e-12,7.185897180835259e-12,4.326242303662222,0.8264690921078041,1.0157587648004416,0.8122503740934919,0.18774962590650807,0.5039088915488361,0.49609110845116383,sub-09,ses-S1,PVT,Low-Medium,6,PVT,14
1.8262490897437635e-12,1.1773115588424812e-12,2.8581482639378844e-12,9.089491617169938e-12,1.7086275788472717e-12,1.0170123544385322e-11,1.0536723385112158e-11,1.1124051379665264e-11,5.1884880558152e-12,6.40067817067819e-12,5.4021952845901465e-12,3.68655591386114,0.6389623354344829,0.8106153625382869,0.7866236916021079,0.21337630839789218,0.447701582185789,0.5522984178142111,sub-09,ses-S1,PVT,Low-Medium,7,PVT,14
1.6118474226175e-12,1.0007231011179495e-12,2.8758958606890754e-12,2.538242167860242e-12,1.7578462857609365e-12,1.0835378216758635e-11,8.14321012594205e-12,1.0536299602909674e-11,4.0617889688997066e-12,6.158926035926476e-12,5.564789191535129e-12,2.831538595417327,0.5604679378867687,0.6594963058829296,0.7390082403982463,0.2609917596017537,0.3974075166934745,0.6025924833065255,sub-09,ses-S1,PVT,Low-Medium,8,PVT,14
1.696669751364909e-12,8.364114936024679e-13,2.6521113049778316e-12,2.8058859119036867e-12,2.159984715381353e-12,1.335857543033249e-11,7.63427072971918e-12,8.4713730674646e-12,3.749779737652487e-12,5.1460806317578755e-12,6.6946293280653005e-12,2.878563473331672,0.6397430410180658,0.7286671169727826,0.7421725835155655,0.2578274164844345,0.4215196262012632,0.5784803737987368,sub-09,ses-S1,PVT,Low-Medium,9,PVT,14
1.4353900716482157e-12,8.05133750271977e-13,2.4510348965448843e-12,2.2161947265529027e-12,2.985387717938985e-12,1.2125595921831041e-11,6.063828577533323e-12,8.404168339134831e-12,3.058860104812554e-12,5.0023778005120045e-12,6.0169068645837114e-12,2.4739870436284828,0.5856261262014759,0.6114812248885866,0.7121463069834804,0.2878536930165197,0.37945290050206,0.6205470994979401,sub-09,ses-S1,PVT,Low-Medium,10,PVT,14
1.8858755241180723e-12,8.048545350878912e-13,2.9210151629815674e-12,3.223728695570088e-12,2.2212926831309645e-12,1.1317549248080663e-11,7.001209437767798e-12,9.108880747801688e-12,3.460435207664994e-12,5.572957556475905e-12,5.928021405816326e-12,2.3968411826460545,0.6456233257594948,0.6209333504871014,0.7056088447382092,0.2943911552617909,0.38307148797975366,0.6169285120202463,sub-09,ses-S1,PVT,Low-Medium,11,PVT,14
2.1853341502516648e-12,1.3124872172002872e-12,5.122884716350502e-12,1.0828312866665384e-11,5.180998170486745e-12,1.3196669089223195e-11,1.0387738815647623e-11,1.4854655396018865e-11,5.201880759392003e-12,9.293643579065515e-12,6.904477695525178e-12,2.027712781139404,0.42658273048324175,0.5597245811222574,0.6697176805444289,0.330282319455571,0.35886116555239694,0.641138834447603,sub-09,ses-S1,PVT,Low-Medium,12,PVT,14
1.8381692826880885e-12,9.831516352948773e-13,3.2718359084917647e-12,2.7055488857045868e-12,2.7904546854355777e-12,1.2741213155311022e-11,9.048464421633307e-12,1.0295998529701115e-11,4.439714258011347e-12,6.2821913175814855e-12,6.51090237095506e-12,2.7655618052692703,0.561815853269805,0.7067142711152812,0.7344353773185535,0.2655646226814464,0.4140788432345309,0.5859211567654692,sub-09,ses-S1,PVT,Low-Medium,13,PVT,14
1.6394755817231817e-12,8.244777152087957e-13,3.481981971783178e-12,2.3023115297317213e-12,2.804231104576906e-12,1.1089093501834844e-11,8.69788904819563e-12,9.361308224338437e-12,4.198796857917439e-12,6.001693222878289e-12,5.689311833199608e-12,2.4979707300843104,0.4708455112659818,0.6996020459545885,0.714119963497837,0.28588003650216287,0.41162697327870895,0.588373026721291,sub-09,ses-S1,PVT,Low-Medium,14,PVT,14
2.086632021677501e-12,1.0056042896721324e-12,3.674988140356634e-12,1.2627002711607827e-11,3.050796439673083e-12,1.0543402944940023e-11,7.2531179032333635e-12,1.0854089613656439e-11,3.683110124055518e-12,6.75174591462798e-12,5.710962417361438e-12,1.973643893862878,0.567792858638996,0.5455048472834092,0.6637122548319121,0.33628774516808785,0.3529622364124339,0.6470377635875662,sub-09,ses-S1,PVT,Low-Medium,15,PVT,14
1.4486296936753014e-12,9.057544295490777e-13,3.6121972103994087e-12,2.9114482771866595e-12,2.3058177121350274e-12,1.2008308229225496e-11,1.091683056962727e-11,1.134058225217069e-11,5.1962156324397304e-12,6.924362228301387e-12,5.974206208911099e-12,3.022213332704548,0.4010383734046246,0.75042515990883,0.7513806659957548,0.2486193340042451,0.42871022257696273,0.5712897774230373,sub-09,ses-S1,PVT,Low-Medium,16,PVT,14
1.616873179027486e-12,9.684924539911524e-13,4.1062768636690824e-12,3.837376716065847e-12,3.3103406200959803e-12,1.2464244824795678e-11,9.558637851925049e-12,1.0540742330514047e-11,4.649983338819965e-12,6.8639049208883524e-12,6.265746741499568e-12,2.3278113408515075,0.3937564934632199,0.6774545091190084,0.699502196015678,0.300497803984322,0.40385864739473887,0.5961413526052611,sub-09,ses-S1,PVT,Low-Medium,17,PVT,14
2.23307112681137e-12,1.266285378112562e-12,6.065675426284323e-12,7.2533234200650946e-12,5.880819256405983e-12,1.4122836445807068e-11,1.6691162982136633e-11,1.793561940590297e-11,7.876947208408591e-12,1.1152794274692314e-11,7.328684834952383e-12,2.751740211784001,0.3681487995771795,0.7062756663845933,0.7334570243272556,0.26654297567274443,0.4139282299448788,0.5860717700551211,sub-09,ses-S1,PVT,Low-Medium,18,PVT,14
1.5509254242770586e-12,9.615835386895702e-13,3.838832812954949e-12,3.1840668167544407e-12,2.7125604919928894e-12,1.1461376713114984e-11,1.3724798524023154e-11,1.0471731993590436e-11,6.43153281811825e-12,6.681503890370158e-12,5.7982616909218836e-12,3.5752529981784917,0.4040096299695925,0.9625876035764667,0.781432851823031,0.21856714817696898,0.4904686047248653,0.5095313952751347,sub-09,ses-S1,PVT,Low-Medium,19,PVT,14
2.2850973723148325e-12,1.1542625366599498e-12,3.8642031311782886e-12,9.643679869888052e-12,3.760823397892604e-12,1.4382583589503042e-11,1.1468835935874777e-11,1.1033340167335013e-11,5.5747939934663045e-12,6.936690432388313e-12,7.46973432253835e-12,2.967969215525596,0.5913502201469547,0.8036676925118157,0.7479819157650545,0.2520180842349454,0.4455741464175231,0.554425853582477,sub-09,ses-S1,PVT,Low-Medium,20,PVT,14
2.6242660141594138e-12,1.5785545026176443e-12,7.943993541496372e-12,2.5803314589183545e-11,7.140685565736463e-12,1.399762003957416e-11,1.0260593809830325e-11,1.461565453316578e-11,5.299428491423079e-12,1.0803276823640406e-11,7.49856059648002e-12,1.291616585063032,0.3303459400427827,0.4905389890432631,0.5636268272283889,0.4363731727716112,0.32910174953432575,0.6708982504656742,sub-09,ses-S1,PVT,Low-Medium,21,PVT,14
2.0669883857455e-12,1.6552881295469242e-12,1.0233085700932204e-11,8.752725377078383e-12,1.0242092609595209e-11,9.968010336780265e-12,1.5272084579664098e-11,1.7607829018087252e-11,7.491058036739999e-12,1.3393689979712938e-11,5.453140650474685e-12,1.4924222298141074,0.20199072363453413,0.5592975534066044,0.5987838705504632,0.4012161294495368,0.35868558389301936,0.6413144161069807,sub-09,ses-S1,PVT,Low-Medium,22,PVT,14
1.4667594238209986e-11,3.903581061339849e-12,5.590101609937868e-12,1.0138188740365353e-10,3.666778944468556e-12,2.3394302786835804e-11,1.2809783416506413e-11,1.6808490475608388e-11,7.720524927839805e-12,1.039798255236809e-11,1.8407612187621047e-11,2.291511730973489,2.6238510963976935,0.7425022006871412,0.6961882315077631,0.303811768492237,0.42611263296789054,0.5738873670321095,sub-09,ses-S1,N-Back,Medium,0,oneBACK,12
5.4967508386157896e-11,1.2565175189413873e-11,1.1452275772814107e-11,2.6537353259037926e-10,5.358594821191385e-12,6.898231082884215e-11,2.6398581063343862e-11,2.4799495837279835e-11,1.8493777706812442e-11,1.7172512943299422e-11,6.097385229016543e-11,2.305094776534278,4.799701777758624,1.076940676526237,0.6974368157004562,0.30256318429954365,0.5185225985016874,0.4814774014983126,sub-09,ses-S1,N-Back,Medium,1,oneBACK,12
3.9345361120467815e-12,2.0987193148617103e-12,5.643039561047906e-12,1.5574040491929086e-11,5.378236908190269e-12,1.3089500556339143e-11,1.1427647665107981e-11,1.6430029654205804e-11,6.096831464967255e-12,1.0266035315258435e-11,7.858092302457794e-12,2.025087285226453,0.6972370243876409,0.5938837416529746,0.6694310260455373,0.33056897395446283,0.3726016685740665,0.6273983314259336,sub-09,ses-S1,N-Back,Medium,2,oneBACK,12
3.287105625717846e-12,1.5069882098207547e-12,2.2774465721849705e-12,6.349235121533207e-12,1.1515340939210056e-12,1.0538832700907152e-11,9.672816259530595e-12,8.526873697220371e-12,5.0066288025535435e-12,4.9557724829144276e-12,6.394988657941834e-12,4.247219837192731,1.4433294136793795,1.0102620368094881,0.8094228884957484,0.19057711150425155,0.5025524127257,0.4974475872743,sub-09,ses-S1,N-Back,Medium,3,oneBACK,12
3.3185733860504496e-12,1.7442084864604984e-12,3.2409174515821263e-12,1.3876457784977061e-11,2.4398315573849904e-12,1.2082085555735511e-11,1.0554158190716028e-11,9.613244065973858e-12,5.519901216855725e-12,5.9719145720357255e-12,7.074364315915475e-12,3.256534098257819,1.0239610960872865,0.9243101438026906,0.7650670764250906,0.23493292357490939,0.48033324917995385,0.5196667508200461,sub-09,ses-S1,N-Back,Medium,4,oneBACK,12
2.8120377475733713e-12,1.952442731646808e-12,2.6205708825750225e-12,7.1209362300737445e-12,1.3615169226495108e-12,1.2354625674173579e-11,1.2638504063002585e-11,1.133036517453839e-11,6.532183302227856e-12,6.353339864845038e-12,6.901718287544889e-12,4.822805651638681,1.0730630361008247,1.0281495152451097,0.8282614842694304,0.17173851573056975,0.5069397041572913,0.4930602958427087,sub-09,ses-S1,N-Back,Medium,5,oneBACK,12
2.4727285800009265e-12,1.2439937274227546e-12,2.341233597227021e-12,5.1322236004862596e-12,1.3221051187030897e-12,9.520353852585948e-12,8.7348260295639e-12,7.509213685598545e-12,4.454350428340388e-12,4.556082206529102e-12,5.493139411108792e-12,3.730864805592022,1.0561648282040927,0.9776712154045579,0.7886221566048621,0.21137784339513793,0.494354778382393,0.505645221617607,sub-09,ses-S1,N-Back,Medium,6,oneBACK,12
2.531109115378019e-12,1.3590295927868957e-12,2.495597368625181e-12,6.506015487733234e-12,1.6897070220010296e-12,7.898090870871498e-12,8.455398426747373e-12,8.112444588643137e-12,4.400330521627101e-12,4.902817605775733e-12,4.831244153446654e-12,3.3881260386988763,1.014229758052839,0.8975105491265511,0.7721122886669614,0.22788771133303867,0.4729937072232283,0.5270062927767717,sub-09,ses-S1,N-Back,Medium,7,oneBACK,12
2.876705419306406e-12,1.9849229757639006e-12,2.9073194088941386e-12,1.006879312536343e-11,1.937688657180987e-12,9.622396156856424e-12,1.257256841167794e-11,9.930694094355497e-12,6.522485305441346e-12,5.917337131234721e-12,5.7677157353992706e-12,4.32445378145093,0.9894700288196482,1.102266975970043,0.8121873076476406,0.18781269235235937,0.5243230229887559,0.47567697701124423,sub-09,ses-S1,N-Back,Medium,8,oneBACK,12
2.231095328366694e-12,1.826216751448064e-12,3.018916982895147e-12,4.502920926151727e-12,1.7833010459117104e-12,9.299986708175866e-12,1.0462798820546858e-11,9.582072769290461e-12,5.52760906677612e-12,5.8316980342074245e-12,5.260620205427767e-12,3.4657457889130208,0.7390383177171932,0.9478558447903874,0.7760732367519281,0.22392676324807187,0.4866149860758243,0.5133850139241757,sub-09,ses-S1,N-Back,Medium,9,oneBACK,12
2.341516769338064e-12,1.598580405335544e-12,2.8475374567159767e-12,5.750719214686674e-12,2.154549908345228e-12,8.529392650898958e-12,8.294132623620019e-12,8.790174785064277e-12,4.46810278460032e-12,5.394382026008105e-12,4.9934635757213036e-12,2.9127387258974005,0.8222953358578471,0.8282881640673786,0.744424539931261,0.25557546006873905,0.45304027031750416,0.5469597296824958,sub-09,ses-S1,N-Back,Medium,10,oneBACK,12
3.4753824609170214e-12,1.3907106558874233e-12,3.517755453216945e-12,9.267236545102535e-12,3.1754096469279234e-12,1.2870769054149532e-11,7.717979282878462e-12,9.175728955174048e-12,4.1023972103121545e-12,5.942601239769989e-12,7.501976715159525e-12,2.194006770942665,0.9879545372430099,0.690336949223088,0.6869136255134286,0.3130863744865714,0.40840197544068385,0.5915980245593162,sub-09,ses-S1,N-Back,Medium,11,oneBACK,12
9.252137350563076e-12,4.1337094530078745e-12,1.192515395122352e-11,5.206293480272627e-11,8.039751854190897e-12,2.7317976185864065e-11,1.2539387700957914e-11,2.696538316986572e-11,7.736142987843605e-12,1.8370966473498748e-11,1.6994639708549213e-11,1.0515074062982117,0.7758505582742441,0.4211070222681789,0.5125535511449001,0.48744644885509997,0.29632322947505024,0.7036767705249498,sub-09,ses-S1,N-Back,High,0,twoBACK,12
1.297101693703552e-11,4.300761968270308e-12,1.159252753985691e-11,1.9716606830142038e-11,6.66182019544977e-12,3.8942334430228275e-11,1.3037174506189807e-11,2.584350701862205e-11,8.044938770235807e-12,1.7700090173613402e-11,2.4101581576975274e-11,1.1246188082250377,1.118911893238049,0.4545139991562803,0.5293273333886062,0.4706726666113938,0.3124851320921835,0.6875148679078165,sub-09,ses-S1,N-Back,High,1,twoBACK,12
1.080297726208442e-11,4.239374291115945e-12,1.0420391350003399e-11,2.0434347000599767e-11,7.631885012371285e-12,3.5477258309553116e-11,1.2135905890880489e-11,2.45974685401479e-11,7.623602119586463e-12,1.6496281574351042e-11,2.1377669139571005e-11,1.164630529051726,1.0367151193492263,0.4621406397087625,0.5380273970181524,0.4619726029818477,0.3160712637060784,0.6839287362939215,sub-09,ses-S1,N-Back,High,2,twoBACK,12
1.985946721229485e-11,6.27845714774531e-12,1.1634970013459913e-11,1.4449655789385829e-10,9.047955625079644e-12,5.407609441447421e-11,1.8603606442282167e-11,2.868946899329724e-11,1.1560663988261106e-11,1.8944041004818764e-11,3.4523736013228866e-11,1.598938924703767,1.706877386819255,0.6102533237401903,0.6152275874993937,0.3847724125006063,0.37897970135701015,0.6210202986429898,sub-09,ses-S1,N-Back,High,3,twoBACK,12
1.2497283398773628e-11,5.2726958632210616e-12,1.29529953836723e-11,9.587086641979661e-11,1.044233213148887e-11,3.473003638225666e-11,1.6378357258180185e-11,3.0773696847773037e-11,1.0032265032489257e-11,2.0590438868286902e-11,2.2025606105980642e-11,1.2644455412086129,0.9648180230595069,0.487229295920487,0.5583907928886356,0.4416092071113644,0.3276087266818715,0.6723912733181284,sub-09,ses-S1,N-Back,High,4,twoBACK,12
1.2150428161753067e-11,4.4666898072005035e-12,1.1219596328152744e-11,1.941882682787481e-11,7.010199784797198e-12,3.740333174927642e-11,1.3226638283887167e-11,2.5661273799215788e-11,8.220953440066216e-12,1.7408886672894046e-11,2.29731011278345e-11,1.1788871806999204,1.0829648239005387,0.4722274085950821,0.5410501246426299,0.4589498753573701,0.3207571098310957,0.6792428901689044,sub-09,ses-S1,N-Back,High,5,twoBACK,12
1.8128899698192023e-11,4.6296266386957526e-12,1.0984138605702682e-11,2.453020068045215e-11,7.28770996938851e-12,5.053560133512828e-11,1.3391742033327996e-11,2.496589859991369e-11,8.384818950681e-12,1.697632146036454e-11,3.2017486114021845e-11,1.2191890974841986,1.6504616655856805,0.4939125929169904,0.5493849527587992,0.4506150472412009,0.3306167946228932,0.6693832053771068,sub-09,ses-S1,N-Back,High,6,twoBACK,12
1.8659112043116577e-11,5.465959528108808e-12,1.7722713016767236e-11,1.3279960754718782e-10,1.324653877676387e-11,5.128330063568432e-11,1.5300875527807107e-11,4.109481461377943e-11,9.680923527979508e-12,2.773932798691532e-11,3.264090715421704e-11,0.8633483774933974,1.0528360993863313,0.3489963250928794,0.46333170325067496,0.5366682967493251,0.25870813626482697,0.7412918637351731,sub-09,ses-S1,N-Back,High,7,twoBACK,12
1.672218753152147e-11,4.691187027884768e-12,1.0015986187227916e-11,2.0050468443877783e-11,6.0798331367402566e-12,5.075085000858786e-11,1.1519114726816606e-11,2.406694331842708e-11,7.617441755998412e-12,1.6037824957741842e-11,3.130590002169278e-11,1.1500729445399431,1.6695497796158205,0.47496725871928724,0.5348995007171848,0.4651004992828151,0.3220188488330927,0.6779811511669073,sub-09,ses-S1,N-Back,High,8,twoBACK,12
1.6563976277766422e-11,3.8942106868412656e-12,9.777569533109625e-12,1.736477096209619e-11,6.651213880561077e-12,4.9531181674653476e-11,1.2710101834934137e-11,2.37768183911256e-11,7.672449750309639e-12,1.577724761511647e-11,3.0692778590718013e-11,1.299924464039261,1.6940791084815199,0.48629836695714423,0.5652031118257936,0.4347968881742063,0.32718758074983884,0.6728124192501611,sub-09,ses-S1,N-Back,High,9,twoBACK,12
1.7514613072843324e-11,4.3496678350190365e-12,9.431035736839534e-12,2.131315215769335e-11,6.104057943643843e-12,5.230818578050204e-11,1.3733916116297194e-11,2.1944894632292526e-11,8.371488526995389e-12,1.4794118120605102e-11,3.242614423326849e-11,1.4562468534235047,1.8571250880142147,0.565866005580668,0.5928747965188413,0.40712520348115866,0.36137575218055057,0.6386242478194495,sub-09,ses-S1,N-Back,High,10,twoBACK,12
1.793237634087247e-11,6.407811761163262e-12,6.427470676378196e-12,8.205949608333678e-11,3.0776811635019227e-12,2.089066706124115e-11,1.0575832171564232e-11,1.3119017235416687e-11,8.194106222763678e-12,9.29527634453755e-12,1.9200215221030473e-11,1.645411189572877,2.7899584834787845,0.8815344395413285,0.6219869319591643,0.3780130680408357,0.46851889660665724,0.5314811033933426,sub-09,ses-S1,N-Back,Low,0,zeroBACK,11
4.099000518395499e-12,2.0583571939790934e-12,3.0338460618876244e-12,5.912811583909679e-12,1.364714068799087e-12,8.857669067290593e-12,5.488881580886098e-12,6.61532754944695e-12,3.5285819312249523e-12,4.56876669941305e-12,6.138429896493396e-12,1.8092155860640398,1.3510904755151445,0.7723270115058118,0.6440287441943576,0.35597125580564243,0.43577003932791397,0.5642299606720861,sub-09,ses-S1,N-Back,Low,1,zeroBACK,11
3.854101555292371e-12,2.0973775667475417e-12,3.93959475623427e-12,5.584849439553731e-12,2.0730431235728788e-12,8.927397271764636e-12,1.0051197615678485e-11,9.401118232219934e-12,5.506157587717946e-12,6.280247674513841e-12,6.028371148066198e-12,2.551327798315504,0.9782989860044339,0.8767421084462537,0.7184151796760838,0.28158482032391613,0.4671617397512887,0.5328382602487112,sub-09,ses-S1,N-Back,Low,2,zeroBACK,11
5.662733213223116e-12,2.369357019984487e-12,3.906610650246528e-12,9.532745990466335e-12,2.2892585413814843e-12,8.705848466297624e-12,7.189973133937361e-12,8.179419965749639e-12,4.435335354535718e-12,5.737814642605005e-12,6.966925464540762e-12,1.84046319883033,1.4495258729880764,0.7730008079386209,0.6479447435151463,0.3520552564848538,0.4359844645741308,0.5640155354258692,sub-09,ses-S1,N-Back,Low,3,zeroBACK,11
3.49126557021928e-12,2.384308068551467e-12,4.1676861979247095e-12,7.848606027984747e-12,2.7119886459249578e-12,7.209470553071425e-12,8.310388079900746e-12,9.193960389832987e-12,4.924056644844015e-12,6.321803708742543e-12,5.084781991441628e-12,1.9940052310173657,0.8376987624350769,0.7789005909871013,0.6659992475496781,0.3340007524503219,0.43785504087943106,0.5621449591205689,sub-09,ses-S1,N-Back,Low,4,zeroBACK,11
3.648881137469694e-12,1.689993211425897e-12,4.535799690183819e-12,6.044909661440533e-12,2.821767620808631e-12,8.30409620833877e-12,6.115376635184053e-12,9.023446202089441e-12,3.5865861073222494e-12,6.4590767667148e-12,5.643973310699298e-12,1.348246627473141,0.8044625836027204,0.5552784456448642,0.5741503518835831,0.42584964811641696,0.35702831682633485,0.6429716831736652,sub-09,ses-S1,N-Back,Low,5,zeroBACK,11
3.992194703000439e-12,1.978733584797688e-12,4.552172884804228e-12,9.52344360682677e-12,3.4002444618481754e-12,6.923390165964609e-12,4.9742504087301954e-12,8.673110683897128e-12,3.2625265093401913e-12,6.3182890844154706e-12,5.248421329985083e-12,1.0927200118727738,0.876986618044962,0.5163623357132321,0.5221529902105249,0.4778470097894752,0.3405270122792633,0.6594729877207367,sub-09,ses-S1,N-Back,Low,6,zeroBACK,11
7.042765992145876e-12,2.134533498430635e-12,4.673565505919568e-12,4.5311678539682186e-11,3.126328278576522e-12,1.202045733442975e-11,5.4265041966154184e-12,8.775014660925701e-12,3.545378083366971e-12,6.431329429493625e-12,9.17606228169611e-12,1.1611058387310873,1.5069364028867176,0.5512667516467306,0.5372739353722912,0.4627260646277088,0.3553655430708737,0.6446344569291264,sub-09,ses-S1,N-Back,Low,7,zeroBACK,11
4.652927024443329e-12,1.9489523006581997e-12,5.26255451915827e-12,6.769418857311283e-12,4.095844568475723e-12,9.031630847619543e-12,5.534008439906457e-12,1.0213865427391787e-11,3.4854049317645955e-12,7.384544908401206e-12,6.529514377233135e-12,1.0515821583909415,0.8841574956619264,0.4719864223182312,0.5125713118970087,0.4874286881029914,0.32064590757223144,0.6793540924277686,sub-09,ses-S1,N-Back,Low,8,zeroBACK,11
4.791401520770824e-12,2.437561893687328e-12,5.370346661808246e-12,6.081382114403445e-12,3.499918417342116e-12,9.907883749031159e-12,8.044733189558754e-12,9.90172604031748e-12,4.840635306203654e-12,7.31236639545506e-12,6.984179618596682e-12,1.4979914139937507,0.8921959460914045,0.6619793161913098,0.5996783678286487,0.4003216321713513,0.39830779465314936,0.6016922053468506,sub-09,ses-S1,N-Back,Low,9,zeroBACK,11
1.9243117230140953e-12,9.046190945577814e-13,1.04292402259079e-12,3.354486710275662e-12,3.935758542849261e-13,7.467404205981826e-12,4.580716507041209e-12,4.612789815278363e-12,2.4800894141935354e-12,2.5728665051711787e-12,4.2999227871431226e-12,4.392186207066145,1.8451120899812024,0.9639401846962633,0.8145464637905941,0.18545353620940583,0.49081952302195153,0.5091804769780485,sub-09,ses-S2,Flanker,Medium,0,Flanker,9
2.0097451036624355e-12,9.05135706623266e-13,1.1973989178747683e-12,3.4139118982861276e-12,4.709235345536582e-13,7.796820188999234e-12,4.746659758580425e-12,4.7092834056756415e-12,2.5515031574620484e-12,2.7024922697894284e-12,4.489920140235349e-12,3.964142348654487,1.6784256889337088,0.944129678365687,0.7985553334764772,0.20144466652352272,0.4856310198192952,0.5143689801807048,sub-09,ses-S2,Flanker,Medium,1,Flanker,9
2.209230719144922e-12,8.201682459064519e-13,1.1162632380824611e-12,3.1902537287357805e-12,4.372781009290385e-13,7.742020752600513e-12,4.909449978862968e-12,4.310575960954716e-12,2.5727175600306734e-12,2.485254405027713e-12,4.580426447768745e-12,4.398111315836681,1.9791305883547519,1.0351928377336423,0.8147500224631798,0.18524997753682015,0.5086460695716757,0.49135393042832426,sub-09,ses-S2,Flanker,Medium,2,Flanker,9
2.1151472235611685e-12,8.287679039727539e-13,1.098026407500467e-12,3.921653910630419e-12,4.0414874248183815e-13,7.0028880716165526e-12,5.897396899113402e-12,4.909158058684355e-12,3.001037473318746e-12,2.731368543722133e-12,4.20989330129919e-12,5.370906254010921,1.9263172626021465,1.0987303343653236,0.8430364597861675,0.15696354021383246,0.5235214435958445,0.4764785564041555,sub-09,ses-S2,Flanker,Medium,3,Flanker,9
1.9927562457579843e-12,8.661987642167903e-13,1.0516698894294996e-12,3.5542025500791874e-12,3.611625253224865e-13,7.613001861052735e-12,7.329155013068879e-12,4.381521244186072e-12,3.6360371565819713e-12,2.4787490414680306e-12,4.401432938027163e-12,6.969064234638051,1.8948495775979635,1.466883938532374,0.8745147522273148,0.12548524777268524,0.5946303008503387,0.4053696991496613,sub-09,ses-S2,Flanker,Medium,4,Flanker,9
2.015325485547602e-12,8.869091288975649e-13,1.1510588917521604e-12,4.8241323348169756e-12,5.186157217108568e-13,8.596720295813153e-12,5.875488183622457e-12,4.353724402770619e-12,3.0248715809225186e-12,2.5236298250457855e-12,4.835923261375696e-12,5.104420134993001,1.7508448090608475,1.1986193660029514,0.8361842766575655,0.16381572334243447,0.5451691113692039,0.4548308886307961,sub-09,ses-S2,Flanker,Medium,5,Flanker,9
2.214279102002372e-12,8.80797484070237e-13,1.2416799740715142e-12,3.4433616716856724e-12,4.2746575784779903e-13,9.42458620315552e-12,6.553069096340592e-12,5.321071649513432e-12,3.3117710321861032e-12,2.9899906921180503e-12,5.304410716782293e-12,5.277582978851497,1.7832929162428783,1.1076191778510556,0.8407030216296794,0.15929697837032064,0.5255309827747878,0.4744690172252122,sub-09,ses-S2,Flanker,Medium,6,Flanker,9
